dataset	template_id	template_kind	column	name_pattern	original_len	sampled_len	truncated	current_encoding	current_mem_bytes_est	i64_mem_bytes	i32_applicable	i32_mem_bytes	constant	constant_mem_bytes	slp_i8_mem_bytes	slp_i8_segments	slp_i8_avg_segment_len	slp_i8_max_abs_residual	slp_i8_msgpack_bytes	slp_i8_zstd_bytes	slp_i8_encode_secs	slp_i8_decode_ok	slp_i16_mem_bytes	slp_i16_segments	slp_i16_avg_segment_len	slp_i16_max_abs_residual	slp_i16_msgpack_bytes	slp_i16_zstd_bytes	slp_i16_encode_secs	slp_i16_decode_ok	best_slp	best_slp_mem_bytes	best_slp_ratio_vs_i64	best_slp_ratio_vs_i32	accepted_vs_i64_gt_2	beats_i32	i64_msgpack_bytes	i64_zstd_bytes	i32_msgpack_bytes	i32_zstd_bytes
llama_full	31	gpu	dur	void legacy::genericOp<signed char, legacy::sendGpu<unsigned int, signed char, 0, 0, 0, 0, 0, 0, 0, 0, 0>(legacy::ixcclWork*)::{lambda(unsigned int, unsigned int)#0}, legacy::sendGpu<unsigned int, signed char, 0, 0, 0, 0, 0, 0, 0, 0, 0>(legacy::ixcclWork*)::{lambda(signed char, signed char)#0}, signed char, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, false, false, 0, 0>(legacy::sendGpu<unsigned int, signed char, 0, 0, 0, 0, 0, 0, 0, 0, 0>(legacy::ixcclWork*)::{lambda(unsigned int, unsigned int)#0}, legacy::sendGpu<unsigned int, signed char, 0, 0, 0, 0, 0, 0, 0, 0, 0>(legacy::ixcclWork*)::{lambda(signed char, signed char)#0}, legacy::ixcclWork)	10026048	1000000	true	i32	4000000	8000000	true	4000000	false	0	4134992	130622	7.655678216533203	127	5731663	2132654	0.023953395	true	2000448	16	62500.0	32766	2969086	1577727	0.019610759	true	slp_i16	2000448	3.9991042006590525	1.9995521003295262	true	true	2089906	1196530	2089906	1196530
llama_full	21	cpu	ts	aten::empty	9519232	1000000	true	i32	4000000	8000000	true	4000000	false	0	6799664	241650	4.138216428719222	127	10039965	2826422	0.022055149	true	2121816	5073	197.12201852946976	32767	3161204	2470652	0.020367093	true	slp_i16	2121816	3.7703552051638787	1.8851776025819393	true	true	4993095	3596655	4993095	3596655
llama_full	21	cpu	dur	aten::empty	9519232	1000000	true	i32	4000000	8000000	true	4000000	false	0	1002872	117	8547.008547008547	127	1638418	706507	0.01975775	true	2000448	16	62500.0	382	1000651	477046	0.021277427	true	slp_i8	1002872	7.977089798099858	3.988544899049929	true	true	1000137	455424	1000137	455424
llama_full	51	cpu	ts	aten::view	7770264	1000000	true	i32	4000000	8000000	true	4000000	false	0	5169896	173743	5.755627564851533	127	7610552	2317824	0.02118736	true	2205768	8571	116.67250029168125	32767	3265268	2483785	0.020132032	true	slp_i16	2205768	3.626854682813424	1.813427341406712	true	true	4995537	3543227	4995537	3543227
llama_full	51	cpu	dur	aten::view	7770264	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	86	1000522	259289	0.020310933	true	2000448	16	62500.0	88	1000499	251565	0.020625082	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	247184	1000005	247184
llama_full	109	gpu	ts	void legacy::genericMultiShmOpUseSameElem<0, 0, legacy::sendRecvFused<legacy::p0pFused(legacy::ixcclWork*)::{lambda(unsigned char, unsigned char)#0}, {lambda(unsigned char, unsigned char)#0}> >(legacy::ixcclWork, legacy::sendRecvFused<legacy::p0pFused(legacy::ixcclWork*)::{lambda(unsigned char, unsigned char)#0}, {lambda(unsigned char, unsigned char)#0}>)	3944448	1000000	true	i32	4000000	8000000	true	4000000	false	0	11577944	440745	2.2688856368194763	127	17289763	4354732	0.023695531	true	2826240	34424	29.049500348594005	32767	4178268	2814771	0.022501862	true	slp_i16	2826240	2.8306159420289854	1.4153079710144927	true	true	4996819	3838911	4996819	3838911
llama_full	109	gpu	dur	void legacy::genericMultiShmOpUseSameElem<0, 0, legacy::sendRecvFused<legacy::p0pFused(legacy::ixcclWork*)::{lambda(unsigned char, unsigned char)#0}, {lambda(unsigned char, unsigned char)#0}> >(legacy::ixcclWork, legacy::sendRecvFused<legacy::p0pFused(legacy::ixcclWork*)::{lambda(unsigned char, unsigned char)#0}, {lambda(unsigned char, unsigned char)#0}>)	3944448	1000000	true	i32	4000000	8000000	true	4000000	false	0	3658616	110773	9.027470593014543	127	5148660	2077622	0.024909208	true	2000472	17	58823.529411764706	32767	2987559	1615920	0.019643074	true	slp_i16	2000472	3.9990562227314355	1.9995281113657177	true	true	2458546	1299687	2458546	1299687
llama_full	183	cpu	ts	fwdbwd	2828288	1000000	true	i32	4000000	8000000	true	4000000	false	0	9742856	364283	2.745118493039752	127	14517456	3438222	0.029220909	true	2224872	9367	106.75776662752216	32767	3308866	2476845	0.020493477	true	slp_i16	2224872	3.595712472447853	1.7978562362239265	true	true	4992221	3482727	4992221	3482727
llama_full	240	cpu	ts	fwdbwd	2828288	1000000	true	i32	4000000	8000000	true	4000000	false	0	9367496	348643	2.8682635245795844	127	13980552	3498520	0.022151285	true	2174616	7273	137.49484394335212	32767	3237546	2496905	0.020460886	true	slp_i16	2174616	3.678810419862633	1.8394052099313165	true	true	5000005	3586960	5000005	3586960
llama_full	12	cpu	ts	aten::copy_	2610968	1000000	true	i32	4000000	8000000	true	4000000	false	0	12297680	470734	2.1243419850701244	127	18385369	4368428	0.023153048	true	2400048	16666	60.00240009600384	32767	3558188	2615972	0.021247096	true	slp_i16	2400048	3.333266667999973	1.6666333339999866	true	true	4995765	3828586	4995765	3828586
llama_full	12	cpu	dur	aten::copy_	2610968	1000000	true	i32	4000000	8000000	true	4000000	false	0	2460896	60868	16.428993888414272	127	3404218	1034592	0.020425014	true	2000448	16	62500.0	1306	2515648	836263	0.019764741	true	slp_i16	2000448	3.9991042006590525	1.9995521003295262	true	true	1061471	485911	1061471	485911
llama_full	5	cpu	ts	cudaDeviceSynchronize	2509824	1000000	true	i32	4000000	8000000	true	4000000	false	0	11772776	448863	2.227851259738495	127	17629136	4140719	0.023245764	true	2145144	6045	165.42597187758477	32767	3188140	2481971	0.020691282	true	slp_i16	2145144	3.7293533674196233	1.8646766837098117	true	true	4999203	3762653	4999203	3762653
llama_full	5	cpu	dur	cudaDeviceSynchronize	2509824	1000000	true	i32	4000000	8000000	true	4000000	false	0	12929840	497074	2.0117728949814313	127	17554135	2979665	0.023378893	true	2050824	2115	472.8132387706856	32767	3050982	2310054	0.020188776	true	slp_i16	2050824	3.9008710645087046	1.9504355322543523	true	true	1974803	994339	1974803	994339
llama_full	79	cpu	ts	aten::empty_like	2395136	1000000	true	i32	4000000	8000000	true	4000000	false	0	11274968	428121	2.3357882467807	127	16868605	3979484	0.022610468	true	2513472	21392	46.74644727000748	32767	3723068	2645748	0.021221325	true	slp_i16	2513472	3.182848267257403	1.5914241336287016	true	true	4997039	3818560	4997039	3818560
llama_full	79	cpu	dur	aten::empty_like	2395136	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	127	1115040	519867	0.019970566	true	2000448	16	62500.0	221	1000521	462172	0.021279323	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000007	449089	1000007	449089
llama_full	98	gpu	ts	void at::native::modern::elementwise_kernel<at::native::CUDAFunctor_add<c0::Half>, at::detail::Array<char*, 0> >(int, at::native::CUDAFunctor_add<c0::Half>, at::detail::Array<char*, 0>)	2385920	1000000	true	i32	4000000	8000000	true	4000000	false	0	11225288	426051	2.347136845119481	127	16720763	4266062	0.024442622	true	5449656	143733	6.957344520743323	32767	7732757	3400407	0.02431983	true	slp_i16	5449656	1.4679825662390433	0.7339912831195217	false	false	4998037	3815989	4998037	3815989
llama_full	98	gpu	dur	void at::native::modern::elementwise_kernel<at::native::CUDAFunctor_add<c0::Half>, at::detail::Array<char*, 0> >(int, at::native::CUDAFunctor_add<c0::Half>, at::detail::Array<char*, 0>)	2385920	1000000	true	i32	4000000	8000000	true	4000000	false	0	1064624	2690	371.74721189591077	59	1086475	564821	0.021571724	true	2000448	16	62500.0	795	1004250	552153	0.020971099	true	slp_i8	1064624	7.514390056959076	3.757195028479538	true	true	1002693	514171	1002693	514171
llama_full	97	cpu	ts	aten::add_	2306048	1000000	true	i32	4000000	8000000	true	4000000	false	0	11484704	436860	2.2890628576660714	127	17187709	4243030	0.023401251	true	2388384	16180	61.804697156983934	32767	3545086	2613505	0.021196818	true	slp_i16	2388384	3.3495451317711056	1.6747725658855528	true	true	4997697	3769095	4997697	3769095
llama_full	97	cpu	dur	aten::add_	2306048	1000000	true	i32	4000000	8000000	true	4000000	false	0	1440296	18343	54.516709371422344	127	1688515	828715	0.021639754	true	2000448	16	62500.0	4515	2712110	925970	0.019695948	true	slp_i8	1440296	5.554413814938041	2.7772069074690204	true	true	1019887	539194	1019887	539194
llama_full	17	cpu	ts	cudaStreamIsCapturing	2035754	1000000	true	i32	4000000	8000000	true	4000000	false	0	9028544	334520	2.989357885926103	127	13331141	2948247	0.022160306	true	2420448	17516	57.09065996802923	32767	3590064	2594793	0.021063771	true	slp_i16	2420448	3.3051732571821413	1.6525866285910706	true	true	4992653	3552285	4992653	3552285
llama_full	17	cpu	dur	cudaStreamIsCapturing	2035754	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	11	1000478	2776	0.019079171	true	2000448	16	62500.0	14	1000465	2348	0.021444515	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	2181	1000005	2181
llama_full	10	cpu	ts	aten::empty_strided	2027212	1000000	true	i32	4000000	8000000	true	4000000	false	0	11552024	439665	2.2744589630741587	127	17262548	4300139	0.023610977	true	2543592	22647	44.15595884664636	32767	3761748	2661941	0.021276752	true	slp_i16	2543592	3.1451585002626206	1.5725792501313103	true	true	4995719	3814430	4995719	3814430
llama_full	10	cpu	dur	aten::empty_strided	2027212	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	119	1089091	489574	0.020252879	true	2000448	16	62500.0	140	1000521	445336	0.021284971	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000007	426929	1000007	426929
llama_full	84	gpu	ts	void Gemm_tcu_mr_kernel::mr_fix_dispatch_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, false, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, int)	1972224	1000000	true	i32	4000000	8000000	true	4000000	false	0	9558968	356621	2.8040973470434998	127	14241947	3647964	0.024255344	true	2253888	10576	94.55370650529501	32767	3347811	2544051	0.020813856	true	slp_i16	2253888	3.549422154073317	1.7747110770366585	true	true	4995573	3685545	4995573	3685545
llama_full	84	gpu	dur	void Gemm_tcu_mr_kernel::mr_fix_dispatch_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, false, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, int)	1972224	1000000	true	i32	4000000	8000000	true	4000000	false	0	5754392	198097	5.048032024715165	127	8099754	2129430	0.022562431	true	2000448	16	62500.0	1120	2574299	1296215	0.019791064	true	slp_i16	2000448	3.9991042006590525	1.9995521003295262	true	true	2999957	998790	2999957	998790
llama_full	124	gpu	ts	void Gemm_tcu_mr_kernel::mr_fix_dispatch_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, true, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, int)	1972224	1000000	true	i32	4000000	8000000	true	4000000	false	0	9238232	343257	2.913269066617724	127	13831782	3622449	0.023437847	true	2170368	7096	140.92446448703495	32767	3229280	2514113	0.020610074	true	slp_i16	2170368	3.686010851615947	1.8430054258079736	true	true	5000005	3711444	5000005	3711444
llama_full	124	gpu	dur	void Gemm_tcu_mr_kernel::mr_fix_dispatch_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, true, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, int)	1972224	1000000	true	i32	4000000	8000000	true	4000000	false	0	6987920	249494	4.008112419537143	85	9472180	1900824	0.022621932	true	2000448	16	62500.0	1095	2628993	1176453	0.01993096	true	slp_i16	2000448	3.9991042006590525	1.9995521003295262	true	true	3000005	957876	3000005	957876
llama_full	83	cpu	ts	aten::transpose	1837568	1000000	true	i32	4000000	8000000	true	4000000	false	0	11793200	449714	2.22363546609623	127	17583437	4179995	0.022303509	true	2430336	17928	55.77867023650156	32767	3585917	2623802	0.021231344	true	slp_i16	2430336	3.291725917733186	1.645862958866593	true	true	4998193	3805181	4998193	3805181
llama_full	83	cpu	dur	aten::transpose	1837568	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	66	1000522	341724	0.020518193	true	2000448	16	62500.0	67	1000501	327741	0.021241082	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	315665	1000005	315665
llama_full	13	cpu	ts	cudaMemcpyAsync	1816904	1000000	true	i32	4000000	8000000	true	4000000	false	0	11228552	426187	2.3463878532193614	127	16756200	4176773	0.022940486	true	2747016	31123	32.13057867172188	32767	4012966	2706029	0.021536174	true	slp_i16	2747016	2.912250966139258	1.456125483069629	true	true	4995483	3809575	4995483	3809575
llama_full	13	cpu	dur	cudaMemcpyAsync	1816904	1000000	true	i32	4000000	8000000	true	4000000	false	0	1224056	9333	107.14668381013608	127	1677782	643445	0.020326105	true	2000448	16	62500.0	6464	2886845	795802	0.019693894	true	slp_i8	1224056	6.535648695811303	3.2678243479056515	true	true	1023054	362034	1023054	362034
llama_full	11	cpu	ts	cudaEventQuery	1765423	1000000	true	i32	4000000	8000000	true	4000000	false	0	6934712	247277	4.044047768292239	127	10209165	2475751	0.022812473	true	2467656	19483	51.32679772109018	32767	3544093	2556032	0.021844578	true	slp_i16	2467656	3.2419429612555395	1.6209714806277697	true	true	4987103	3078350	4987103	3078350
llama_full	11	cpu	dur	cudaEventQuery	1765423	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	90	1053906	148090	0.019957414	true	2000448	16	62500.0	123	1000467	138266	0.019317826	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	137608	1000005	137608
llama_full	50	cpu	ts	aten::reshape	1679360	1000000	true	i32	4000000	8000000	true	4000000	false	0	11603264	441800	2.2634676324128566	127	17296545	3768049	0.022277692	true	2784600	32689	30.591330416959835	32767	4085448	2702217	0.02158754	true	slp_i16	2784600	2.8729440494146377	1.4364720247073188	true	true	4998169	3690996	4998169	3690996
llama_full	50	cpu	dur	aten::reshape	1679360	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	24	1000520	295740	0.020565016	true	2000448	16	62500.0	25	1000507	285438	0.021383078	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	278241	1000005	278241
llama_full	39	gpu	ts	Memcpy DtoD (Device -> Device)	1573700	1000000	true	i32	4000000	8000000	true	4000000	false	0	12890696	495443	2.0183956580272606	127	19268668	4646854	0.022884259	true	6078624	169940	5.8844297987525005	32767	8627760	3562257	0.025094971	true	slp_i16	6078624	1.3160873250261902	0.6580436625130951	false	false	4997545	3837566	4997545	3837566
llama_full	39	gpu	dur	Memcpy DtoD (Device -> Device)	1573700	1000000	true	i32	4000000	8000000	true	4000000	false	0	7189040	257874	3.8778628322358983	127	10064734	2430256	0.024193125	true	2000448	16	62500.0	2645	2694704	1207574	0.020333761	true	slp_i16	2000448	3.9991042006590525	1.9995521003295262	true	true	1561822	804022	1561822	804022
llama_full	82	cpu	ts	aten::t	1339392	1000000	true	i32	4000000	8000000	true	4000000	false	0	12775016	490623	2.038224869196919	127	19093547	4463572	0.032449065	true	2542776	22613	44.22234997567771	32767	3739166	2663708	0.021482199	true	slp_i16	2542776	3.1461678102986657	1.5730839051493328	true	true	4997899	3788667	4997899	3788667
llama_full	82	cpu	dur	aten::t	1339392	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	51	1000529	397604	0.020380146	true	2000448	16	62500.0	65	1000517	380346	0.021214164	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	366502	1000005	366502
llama_full	149	cpu	ts	detach	1159756	1000000	true	i32	4000000	8000000	true	4000000	false	0	11265920	427744	2.3378469364853744	127	16826838	4157442	0.024066273	true	2394912	16452	60.78288353999514	32767	3548559	2603192	0.021030842	true	slp_i16	2394912	3.3404150131612353	1.6702075065806177	true	true	5000005	3670777	5000005	3670777
llama_full	149	cpu	dur	detach	1159756	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	41	1000522	290341	0.020459415	true	2000448	16	62500.0	42	1000511	283892	0.021042179	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	274057	1000005	274057
llama_full	148	cpu	ts	aten::detach	1157708	1000000	true	i32	4000000	8000000	true	4000000	false	0	11265128	427711	2.3380273128350684	127	16825693	4155402	0.024111276	true	2393496	16393	61.001647044470204	32767	3546699	2601021	0.021020748	true	slp_i16	2393496	3.342391213521978	1.671195606760989	true	true	5000005	3694893	5000005	3694893
llama_full	148	cpu	dur	aten::detach	1157708	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	60	1000524	368175	0.020587717	true	2000448	16	62500.0	61	1000511	354387	0.021095052	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	339119	1000005	339119
llama_full	190	cpu	ts	autograd::engine::evaluate_function: torch::autograd::AccumulateGrad	1150976	1000000	true	i32	4000000	8000000	true	4000000	false	0	11303984	429330	2.3292106305173177	127	16885553	4192894	0.024069369	true	2375184	15630	63.97952655150352	32767	3529633	2603050	0.02100299	true	slp_i16	2375184	3.368160108858935	1.6840800544294674	true	true	5000005	3701062	5000005	3701062
llama_full	190	cpu	dur	autograd::engine::evaluate_function: torch::autograd::AccumulateGrad	1150976	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000496	18	55555.555555555555	109	1033067	564388	0.020382789	true	2000448	16	62500.0	621	1000527	540147	0.02097315	true	slp_i8	1000496	7.996033967152292	3.998016983576146	true	true	1000009	513805	1000009	513805
llama_full	191	cpu	ts	torch::autograd::AccumulateGrad	1150976	1000000	true	i32	4000000	8000000	true	4000000	false	0	11303936	429328	2.3292214810121865	127	16885544	4192293	0.024231937	true	2375208	15631	63.97543343356151	32767	3529634	2603197	0.021072456	true	slp_i16	2375208	3.3681260756952653	1.6840630378476327	true	true	5000005	3691800	5000005	3691800
llama_full	191	cpu	dur	torch::autograd::AccumulateGrad	1150976	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	59	1000522	412807	0.020521658	true	2000448	16	62500.0	60	1000519	404894	0.020911471	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	384044	1000005	384044
llama_full	20	cpu	ts	aten::view	1049728	1000000	true	i32	4000000	8000000	true	4000000	false	0	12593216	483048	2.0701876418078533	127	18819997	4211201	0.022535584	true	2870400	36264	27.575557026251932	32767	4230038	2691410	0.02146765	true	slp_i16	2870400	2.787068004459309	1.3935340022296545	true	true	4993373	3641183	4993373	3641183
llama_full	20	cpu	dur	aten::view	1049728	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	80	1000520	300115	0.020289304	true	2000448	16	62500.0	81	1000517	292976	0.02054234	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	279466	1000005	279466
llama_full	207	cpu	ts	aten::sum	663552	663552	false	i32	2654208	5308416	true	2654208	false	0	8623864	331677	2.000596966325672	127	12867565	2315115	0.014815603	true	2086072	31621	20.984535593434742	32767	3079549	1894459	0.014411915	true	slp_i16	2086072	2.5446945263634237	1.2723472631817119	true	true	3317765	2424587	3317765	2424587
llama_full	207	cpu	dur	aten::sum	663552	663552	false	i32	2654208	5308416	true	2654208	false	0	663976	15	44236.8	127	843122	447117	0.013365575	true	1327432	11	60322.90909090909	990	663938	386287	0.013981717	true	slp_i8	663976	7.994891381616203	3.9974456908081013	true	true	663566	365578	663566	365578
llama_full	206	cpu	ts	cudaPointerGetAttributes	660480	660480	false	i32	2641920	5283840	true	2641920	false	0	7355728	278966	2.367600352731157	127	10978646	2273416	0.015177681	true	2102560	32564	20.282520574867952	32767	3099725	1898203	0.014409203	true	slp_i16	2102560	2.513050757172209	1.2565253785861046	true	true	3302111	2410186	3302111	2410186
llama_full	206	cpu	dur	cudaPointerGetAttributes	660480	660480	false	i32	2641920	5283840	true	2641920	false	0	660808	11	60043.63636363636	12	660851	104143	0.013309066	true	1321288	11	60043.63636363636	13	660858	103782	0.013151881	true	slp_i8	660808	7.996029103763877	3.9980145518819383	true	true	660485	101650	660485	101650
llama_full	16	cpu	ts	record_param_comms	659584	659584	false	i32	2638336	5276672	true	2638336	false	0	8459768	325005	2.029458008338333	127	12624828	2817213	0.015287228	true	1723080	16827	39.19795566648838	32767	2549071	1794366	0.014156027	true	slp_i16	1723080	3.062348817234255	1.5311744086171275	true	true	3292421	2420637	3292421	2420637
llama_full	16	cpu	dur	record_param_comms	659584	659584	false	i32	2638336	5276672	true	2638336	false	0	1534616	36457	18.092108511396987	127	1943030	682588	0.014016501	true	1326696	311	2120.848874598071	32767	1985304	1340595	0.013030762	true	slp_i16	1326696	3.9773030144057118	1.9886515072028559	true	true	728644	367831	728644	367831
llama_full	85	gpu	ts	void Gemm_tcu_mr_kernel::mr_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, false, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, ixblasGEMMBatchMode_t, int)	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8544640	328632	2.0004381800920177	127	12750211	2826239	0.014919725	true	1813048	20757	31.671628848099438	32767	2678982	1809308	0.014318419	true	slp_i16	1813048	2.900785858951335	1.4503929294756674	true	true	3285015	2396409	3285015	2396409
llama_full	85	gpu	dur	void Gemm_tcu_mr_kernel::mr_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, false, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, ixblasGEMMBatchMode_t, int)	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8230360	315537	2.083457724450698	127	11659417	1686630	0.01553684	true	1315144	11	59764.36363636364	1238	1732608	774216	0.013362608	true	slp_i16	1315144	3.999002390612739	1.9995011953063695	true	true	1808390	595400	1808390	595400
llama_full	115	cpu	ts	SCH-wgrad_defer_pop-0-0	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8546104	328693	2.0000669317569892	127	12753399	2865825	0.024471329	true	1651648	14032	46.850627137970356	32767	2430478	1706934	0.013962779	true	slp_i16	1651648	3.184252334637889	1.5921261673189444	true	true	3287045	2456043	3287045	2456043
llama_full	115	cpu	dur	SCH-wgrad_defer_pop-0-0	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8546368	328704	2.0	0	12096382	1373756	0.015416712	true	1315144	11	59764.36363636364	8104	1926615	912415	0.012981713	true	slp_i16	1315144	3.999002390612739	1.9995011953063695	true	true	1972229	764659	1972229	764659
llama_full	116	gpu	ts	void Gemm_tcu_mr_kernel::mr_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, false, true, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, ixblasGEMMBatchMode_t, int)	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8545192	328655	2.000298185026852	127	12752062	2878593	0.015044763	true	1734448	17482	37.60485070358082	32767	2544805	1730290	0.014096669	true	slp_i16	1734448	3.0322408051437693	1.5161204025718846	true	true	3287045	2467551	3287045	2467551
llama_full	116	gpu	dur	void Gemm_tcu_mr_kernel::mr_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, false, true, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, ixblasGEMMBatchMode_t, int)	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8545384	328663	2.000249495684029	122	12094897	1259297	0.015196752	true	1315144	11	59764.36363636364	3034	1914265	836037	0.013003339	true	slp_i16	1315144	3.999002390612739	1.9995011953063695	true	true	1972229	658320	1972229	658320
llama_full	125	gpu	ts	void Gemm_tcu_mr_kernel::mr_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, true, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, ixblasGEMMBatchMode_t, int)	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8545912	328685	2.0001156122123005	126	12753110	2762574	0.015063388	true	1624696	12909	50.92633046711597	32767	2409577	1744204	0.013916035	true	slp_i16	1624696	3.2370757360146145	1.6185378680073073	true	true	3287045	2444676	3287045	2444676
llama_full	125	gpu	dur	void Gemm_tcu_mr_kernel::mr_gemm_stride_h_h_tcuh<0u, 0u, 0u, 0u, 0u, true, true, (ixblasGEMMBoundary_t)0, false, __half, __half, __half>(__half*, __half const*, __half const*, int, int, int, int, int, int, float, float, long, long, long, ixblasGEMMBatchMode_t, int)	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8543536	328586	2.0007182290176697	126	12091834	1097193	0.01507659	true	1315144	11	59764.36363636364	951	1653168	484722	0.013183678	true	slp_i16	1315144	3.999002390612739	1.9995011953063695	true	true	1873218	497307	1873218	497307
llama_full	189	cpu	ts	SCH-wgrad_defer_put-0-0	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	8529016	327981	2.004408791972706	127	12728273	2869205	0.015036008	true	1640320	13560	48.48141592920354	32767	2432073	1752283	0.014054211	true	slp_i16	1640320	3.2062426843542724	1.6031213421771362	true	true	3287045	2486208	3287045	2486208
llama_full	189	cpu	dur	SCH-wgrad_defer_put-0-0	657408	657408	false	i32	2629632	5259264	true	2629632	false	0	657736	11	59764.36363636364	93	737742	392490	0.013040382	true	1315144	11	59764.36363636364	161	657785	362625	0.013488639	true	slp_i8	657736	7.996010557427296	3.998005278713648	true	true	657414	345025	657414	345025
llama_full	129	gpu	ts	void at::native::reduce_kernel<0, 0, at::native::ReduceOp<c0::Half, at::native::func_wrapper_t<c0::Half, at::native::sum_functor<c0::Half, float, c0::Half>::operator()(at::TensorIterator&)::{lambda(float, float)#0}>, unsigned int, c0::Half, 0> >(at::native::ReduceOp<c0::Half, at::native::func_wrapper_t<c0::Half, at::native::sum_functor<c0::Half, float, c0::Half>::operator()(at::TensorIterator&)::{lambda(float, float)#0}>, unsigned int, c0::Half, 0>)	655360	655360	false	i32	2621440	5242880	true	2621440	false	0	8519744	327680	2.0	0	12713858	2297241	0.015009424	true	2013864	29295	22.3710530807305	32767	2974334	1841771	0.014241391	true	slp_i16	2013864	2.603393277798302	1.301696638899151	true	true	3276805	2315608	3276805	2315608
